Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4094,14849156,"Ge qidi","2025-11-30 14:49:32",0.17251,2,geqidi
4095,14968425,"Alx Spiker","2025-12-15 02:05:46",0.17253,6,alxspiker
4096,15031567,lnlande,"2025-12-30 18:59:36",0.17264,2,hjdfas
4097,14875482,maomao114,"2025-12-01 14:50:31",0.17265,2,maomao114
4098,14825895,zxdashuaige,"2025-11-24 08:02:19",0.17267,1,zxdashuaige
4099,15004215,"NEWFUTUR   ","2025-12-25 06:57:05",0.17275,2,newfutur
4100,14941716,"Milan Pajkanovic","2025-12-10 08:16:01",0.17278,1,milanpajkanovic
4101,15068454,雷之昊307423,"2026-01-08 07:38:02",0.17279,1,lzh307423
4102,14961376,"Eleanore green","2025-12-13 04:01:22",0.17288,4,eleanoregreen
4103,14880414,winterHan,"2025-12-02 13:58:04",0.17295,1,winterhan1
4104,14761149,Ian77642,"2025-11-18 02:29:50",0.17302,3,ian77642
4105,14898109,Romeo08,"2026-01-08 13:02:01",0.17308,1,romeo08
4106,14876857,Jesus02,"2025-12-01 17:56:25",0.17324,1,jesusarsan
4107,15010600,zhicheng12563,"2025-12-22 13:41:15",0.17335,1,zhicheng12563
4108,441364,"Doron Rippel","2026-01-14 07:03:46",0.17344,3,rippel
4109,14794066,"olalekan oluwadare","2025-11-20 02:12:55",0.17347,2,olalekanoluwadare
4110,14901378,33李駿杰,"2025-12-22 09:14:27",0.17349,1,ajjjjkslkl
4111,14872478,limingyang1,"2025-12-07 04:01:47",0.17369,2,limingyang1
4112,15056969,xunyue,"2026-01-05 08:41:58",0.17374,1,xunyue
4113,14977553,"Federica Santi","2025-12-16 11:14:53",0.17376,1,federicasanti
4114,14866098,"Junzhe Peng","2025-12-04 13:46:51",0.17378,3,chaosdesert3906
4115,13481146,bosskey,"2026-01-04 21:42:30",0.17379,3,bosskey
4116,14793463,Melledeboer,"2025-11-21 11:47:10",0.17381,1,melledeboer
4117,14629536,Basnoclues,"2025-12-02 14:21:59",0.17386,2,basnoclues
4118,14893369,"li junxuan123","2025-12-04 03:51:55",0.17389,1,lijunxuan123
4119,15070326,i610de609,"2026-01-09 03:45:00",0.17394,9,i610de609
4120,15075087,RSPRRRQWQ,"2026-01-09 13:40:18",0.17398,2,rsprrrqwq
4121,14847855,wuquanbing,"2026-01-02 12:19:07",0.17400,2,wuquanbing
4122,14497410,lemonade,"2025-11-19 09:28:07",0.17404,1,lemonade9123
4123,14917524,Tova05,"2025-12-07 15:23:31",0.17409,1,tova05
4124,14902953,"Anguo Yang04","2025-12-06 03:26:00",0.17410,1,anguoyang04
4125,14812377,"Кымбат Женисбекова","2025-11-22 06:54:30",0.17416,1,kymbatzhenisbekova
4126,14862294,CrossLearner538.,"2025-11-29 18:38:29",0.17417,10,crosslearner538
4127,14862927,couto123couto123,"2025-11-29 20:08:26",0.17417,4,couto123couto123
4128,14708126,"Gustavo Coutinho","2025-12-04 19:33:11",0.17417,26,gustavocoutinho77
4129,15027897,Resstifnurv,"2025-12-27 08:25:12",0.17418,10,resstifnurv
4130,15024510,sangix,"2025-12-26 05:30:02",0.17426,1,sangix
4131,14803019,Jommo1219,"2025-11-21 02:07:27",0.17430,1,jommo1219
4132,14691269,"karan singh1234","2025-11-17 23:47:56",0.17443,1,karansingh1234
4133,14895010,liuyuanzheng,"2025-12-04 10:01:01",0.17447,10,lyz07250932
4134,15009251,Somniator0,"2025-12-23 15:31:18",0.17457,1,somniator0
4135,14818552,chunibyoer,"2025-12-06 12:26:19",0.17457,7,chunibyoer
4136,14836490,"Ерасыл Қайыпов","2025-11-25 18:04:17",0.17459,1,ylkvlk
4137,15068694,Ye_Xing,"2026-01-08 09:01:41",0.17459,1,yexing975
4138,14847410,wswyza,"2025-12-27 08:57:33",0.17466,11,wswyza
4139,14860550,luiyi1222,"2025-12-27 08:35:47",0.17471,1,luiyi1222
4140,14507210,dsfghjghgdfsfdgfgh,"2025-11-20 16:27:22",0.17472,3,dsghjhjkhgfddfgh
4141,14828426,duantianyu,"2025-12-05 12:22:15",0.17476,3,dty020303
4142,14807945,shyang147,"2025-11-21 12:52:02",0.17477,1,shyang147
4143,14943202,CHENYUXUAND,"2025-12-10 12:48:04",0.17499,1,chenyuxuand
4144,14978647,can20070109,"2025-12-18 09:42:00",0.17506,1,can20070109
4145,14677996,"Bogdan Shalimov","2025-11-21 03:25:12",0.17509,10,bogdanshalimov
4146,15068805,Pentions,"2026-01-08 09:34:42",0.17529,1,pentions
4147,14917704,lyxiao11,"2025-12-07 06:38:22",0.17533,4,lyxiao11
4148,14778757,"Stefan Talevski","2025-11-18 10:30:51",0.17533,1,"marijaarsovska1,stefantalevski"
4149,13962662,"Bello Ashraf","2025-11-19 14:48:44",0.17540,2,belloashraf
4150,14919607,马晨旭machenxv,"2025-12-07 11:10:31",0.17572,4,machenxv
4151,14854018,TianLinyu,"2025-12-01 15:34:55",0.17601,3,tianlinyu
4152,14428843,andysimps0n,"2025-12-25 14:34:51",0.17632,1,andysimps0n
4153,15069654,useryyy,"2026-01-08 14:32:16",0.17665,3,useryyy
4154,14899664,Nghia_NGU,"2025-12-19 14:59:06",0.17669,3,nghiangu
4155,15049764,xumingisme,"2026-01-03 04:57:48",0.17678,2,xumingisme
4156,14846069,"bangqun ZHAO","2025-11-27 03:31:07",0.17682,1,bangqunzhao
4157,14981839,USC20252010210782,"2025-12-17 03:06:01",0.17695,1,usc20252010210782
4158,14893205,Ehan,"2025-12-04 03:47:22",0.17700,1,ehan2457
4159,15059024,"Kacper Pietkun","2026-01-05 19:58:32",0.17703,3,kacperpietkun
4160,15069130,不知名P细胞,"2026-01-08 10:24:53",0.17704,1,buzhimingp
4161,14669443,"Jerry Zibrida","2025-11-19 22:55:30",0.17709,2,jerryzibrida
4162,14658091,bluecloudi,"2025-12-09 14:08:03",0.17733,1,bluecloudi
4163,14997920,eeeeeeeeempty,"2025-12-21 05:00:32",0.17738,7,eeeeeeeeempty
4164,14714426,Begümmdal,"2025-12-05 08:09:48",0.17740,1,begmmdal
4165,14861671,"Jiang Chengyv","2025-11-29 14:32:14",0.17742,1,jiangchengyv
4166,14888798,Skyguide408,"2025-12-03 13:17:15",0.17744,10,skyguide408
4167,10567823,PupaMao,"2025-12-29 11:36:54",0.17750,1,irishmao
4168,14649504,"Dancenko Artem","2025-11-17 11:05:53",0.17756,1,dancenkoartem
4169,14668034,"Blue Polar","2025-12-04 14:31:51",0.17760,7,bluepolar
4170,14947725,sadkfmcdak,"2026-01-05 14:58:24",0.17796,4,sadkfmcdak
4171,14884770,"Abdulbasit Abdulakeem","2025-12-14 21:05:32",0.17893,3,abdulbasitabdulakeem
4172,15046872,MAOYVER,"2026-01-02 07:30:38",0.17899,1,maoyver
4173,14882178,functio,"2025-12-20 07:16:28",0.17909,1,functio
4174,14791409,"Kaden Baxter","2025-11-19 19:20:53",0.17917,1,kadenbaxter
4175,15055707,"Khadija Amgre","2026-01-04 22:45:15",0.17941,1,khadijaamgre
4176,14857585,"Мәдияр Ізбас","2025-11-28 19:54:53",0.17952,1,madiyar03
4177,14917593,ValleyGrain,"2025-12-07 06:36:27",0.17978,2,valleygrain
4178,15069279,"Мария #2","2026-01-08 12:30:30",0.17995,1,mariatsy
4179,14936580,RLDH,"2025-12-09 13:49:41",0.17997,5,riluodehui
4180,14864168,sunsetahdau,"2025-11-30 03:29:13",0.17997,1,sunsetahdau
4181,14970462,capybaralyf,"2025-12-15 06:36:26",0.18035,1,capybaralyf
4182,14771490,"Kyle Wunsch","2025-11-22 02:03:49",0.18044,3,kylewunsch
4183,15076379,"Abinash Mallick07","2026-01-09 18:44:02",0.18053,1,abinashmallick07
4184,14867124,Lenmonika,"2026-01-03 10:20:11",0.18054,3,lenmonika
4185,14947655,Flied701,"2025-12-11 06:09:27",0.18058,1,flied701
4186,14850189,"Chromium Wong","2025-11-27 16:10:28",0.18074,1,chromiumwong
4187,14972840,"1709 Linfe","2025-12-17 09:57:05",0.18077,3,linfe1709
4188,14268705,"Dolev Even Haim","2025-11-27 09:07:43",0.18081,1,dolevevenhaim
4189,14826985,"Jack sprrom","2025-12-14 09:47:22",0.18086,14,jacksprrom
4190,14963914,"Joshua Pasaye","2025-12-17 01:21:36",0.18086,1,jep9731
4191,14842810,fyvtrvt,"2025-11-26 13:33:22",0.18093,1,fyvtrvt
4192,14977157,"Lucas Henneaux","2025-12-17 16:14:04",0.18099,2,lucasn0
4193,14855912,是长川啊,"2025-11-28 15:12:11",0.18104,1,h1357924680
4194,15083683,"Darpl Patel","2026-01-11 22:23:27",0.18111,1,darplpatel
4195,14900938,"wenxuan he","2025-12-05 07:08:24",0.18124,1,wenxuanhe
4196,15071906,MashLesch,"2026-01-09 16:02:48",0.18134,3,mashlesch
4197,14944116,cojonalathan,"2025-12-10 14:26:04",0.18141,3,cojonalathan
4198,15045746,"Xingfu Du","2026-01-03 03:30:11",0.18147,1,padiac
4199,14857033,"Daryn Bakhytkeldi","2025-11-28 18:54:37",0.18190,1,darynbakhytkeldi
4200,14726166,iid_xz,"2025-11-20 05:09:49",0.18215,2,iid1xz
4201,14730470,OSU-25-41011,"2025-11-18 07:21:16",0.18222,3,baophungus
4202,14982998,yuyuuuyii,"2025-12-17 07:51:29",0.18243,2,yuyuuuyii
4203,14907475,huilinglilili,"2025-12-24 11:00:49",0.18280,7,huilinglilili
4204,14815232,"M Ahmed2025","2025-11-23 19:02:47",0.18294,1,mahmed2025
4205,14600151,benisaacbenjamin,"2025-12-15 17:13:23",0.18305,7,benisaacbenjamin
4206,14860553,rawbipt,"2025-11-29 10:56:32",0.18307,1,rawbipt
4207,14713081,"Sabarinathan J ","2025-11-17 07:06:36",0.18316,2,sabarikavi
4208,14995674,啦啦啦啦啦啦,"2025-12-19 09:15:00",0.18320,8,aaaa73890
4209,14477212,Chisato623,"2026-01-03 12:15:34",0.18347,1,chisato623
4210,15040779,"Krishna Laha ","2025-12-31 07:26:51",0.18355,1,krishnalaha
4211,14860683,ZMGDCM,"2025-11-29 11:10:21",0.18357,1,zmgdcm
4212,14896983,wuzy,"2025-12-04 14:24:45",0.18378,2,studymath
4213,15019227,"Darsh Jilka","2025-12-25 14:59:34",0.18394,1,darshjilka
4214,14970048,"Swati Kale","2025-12-17 06:27:36",0.18406,5,swatikale0628
4215,14813095,"Zhishen Sun","2025-12-24 17:17:15",0.18410,4,zhishensun
4216,15036838,"Leila Erfanirad","2025-12-29 20:51:18",0.18421,1,leilaerfanirad
4217,4579726,"Hugo Monfouga","2026-01-06 16:56:08",0.18483,4,hugomonfouga
4218,15068519,"Vũ Đăng Dũng Vũ Đăng Dũng","2026-01-10 09:52:11",0.18493,2,vngdngvngdng
4219,14699800,limingzhu,"2025-11-20 03:38:14",0.18506,9,jingn72v69
4220,14858042,"Ислам Илимбаев","2025-11-28 22:06:09",0.18520,2,islamilimbaev
4221,15045339,terasia1117,"2026-01-01 17:42:33",0.18526,1,terasia1117
4222,14976762,hugegeebar,"2025-12-16 07:39:42",0.18526,1,hugegeebar
4223,14812784,"Гүлназ Жайылған","2025-11-28 07:53:23",0.18531,1,kaldybaikyzy
4224,14685323,Hibik1,"2025-11-21 17:34:04",0.18532,5,hibik1
4225,14968622,"Priya Jadhav","2025-12-15 05:36:29",0.18547,18,priyajadhav77
4226,14996094,"Guess Who","2025-12-19 09:50:46",0.18549,1,sonnguyenkaggle
4227,15062144,"Yash Garg #3","2026-01-06 15:11:26",0.18558,1,yashgargprogrammer
4228,14965729,yangweinuo,"2025-12-14 05:18:11",0.18565,1,yangweinuo
4229,14759433,User93949955,"2025-11-23 20:16:34",0.18567,1,user93949955
4230,14762258,"C Malit","2025-11-20 07:56:26",0.18595,1,cmalit
4231,14970160,"shu shufagangbi","2025-12-15 06:12:13",0.18615,2,shushufagangbi
4232,15020957,"shinnachot jeeerakan","2025-12-25 05:17:19",0.18639,1,shinnachotjeeerakan
4233,15076468,Hayder,"2026-01-09 19:34:35",0.18641,1,hayderjamli007
4234,14883518,"Ruslan Koldassov","2025-12-02 16:30:11",0.18647,1,ruslankoldassov
4235,14950142,"Harshit Shah #2","2025-12-11 11:06:42",0.18647,1,redmastic
4236,14962056,小念qwq,"2025-12-15 09:22:43",0.18647,1,xiaonianqwq
4237,14968344,"Ahmet İlker Reçber","2025-12-16 09:18:53",0.18647,1,ahmetlkerreber
4238,14990699,"KUSHAGRA DUBEY","2025-12-18 12:20:47",0.18647,1,kushagradubey09
4239,15020799,"Pham Nguyen Hoang Thang","2025-12-30 13:29:59",0.18647,1,phamnguyenhoangthang
4240,15046267,ttm2222,"2026-01-02 03:30:09",0.18647,1,ttm2222
4241,14878286,"Ashkan Veisi","2025-12-01 21:26:55",0.18661,1,ashkanwisi
4242,14858681,"Eriana Erawati","2025-11-29 02:42:03",0.18664,1,erianaerwt
4243,14846225,"Lovegood Tang","2025-11-27 03:52:09",0.18687,1,lovegoodtang
4244,14816946,"Jesus Valenzuela","2025-11-23 19:26:27",0.18715,1,jesusvalenzuela83
4245,12906193,sngkhiem,"2025-11-20 15:45:18",0.18718,6,sngkhiem
4246,15017461,"yu cheng en","2025-12-24 06:30:18",0.18719,1,yuchengen
4247,15015211,"Максим Степанов","2025-12-23 14:16:57",0.18729,1,stepanovmaxim98
4248,15015227,Алиса,"2025-12-23 14:21:48",0.18729,1,alice711160
4249,14895328,"marcus                  089","2025-12-04 09:28:29",0.18737,1,marcus089
4250,14798161,ducanhang,"2025-11-26 14:07:18",0.18750,2,ducanhang
4251,11135942,Poojaachavan,"2025-11-18 13:05:51",0.18752,1,poojaachavan
4252,15078902,"Siok Fei Lei","2026-01-12 19:00:32",0.18756,5,siokfeilei
4253,14728518,"Haddaji Hachem","2025-11-16 16:50:58",0.18773,1,haddajihachem
4254,15015305,"Yu-Hao Kuo","2025-12-23 14:42:03",0.18775,1,yuhaokuo
4255,13604161,"Anh Cốt Đơ","2025-12-01 17:01:36",0.18792,2,"khanh71105,kieuducthang,thanhtunga1k49,yonko2503"
4256,14862256,"20070521 assassin","2025-11-29 16:26:51",0.18798,1,assassin20070521
4257,14952744,"priya jadhav","2025-12-15 05:10:29",0.18819,14,priyanjadhav
4258,14811220,"Alexandra Wallace","2025-11-23 22:59:35",0.18851,4,alexandrawallace
4259,14832790,mazong27,"2025-12-25 06:44:59",0.18870,10,mazong27
4260,14765506,"Cristi Pascual ","2025-11-17 11:20:15",0.18878,1,cristipascual
4261,15029699,"Sneha Chopra","2025-12-30 18:32:22",0.18895,2,snehachopra
4262,14997906,muyungui,"2025-12-20 13:31:01",0.18914,4,muyungui
4263,14925019,"hermei h","2025-12-08 11:34:23",0.18967,1,hermeih
4264,14924507,AndreaSilva437,"2025-12-09 21:22:48",0.18967,4,andreasilva437
4265,14875477,luanmud,"2025-12-23 12:49:02",0.18969,1,luanmud
4266,15060557,Hiro_tennis,"2026-01-13 08:48:02",0.18974,4,hirotennis
4267,14968597,"priya jadhav #2","2025-12-15 05:16:18",0.19026,17,priyanj29
4268,14182961,"Max Klosinski","2025-11-22 11:48:40",0.19033,6,maxklosinski
4269,15075540,"Aman Gupta #17","2026-01-11 17:01:53",0.19042,1,amangupta2261
4270,14967136,"Prerna Chavanke","2025-12-16 12:47:22",0.19057,10,prernachavanke
4271,14855096,zhenhongliu,"2025-12-03 09:56:26",0.19073,12,woodtong
4272,14670191,M4saddd,"2025-11-22 14:53:13",0.19086,3,m4saddd
4273,14684025,"Caleb Call","2025-11-21 02:48:03",0.19099,3,calebcall
4274,14772651,MrHutt,"2025-11-18 04:58:33",0.19111,2,jamiehutt
4275,14934332,"Mandy Wang1022","2025-12-09 13:41:40",0.19111,3,mandywang1022
4276,15049056,"Harbaksh Singh Baath","2026-01-03 08:00:26",0.19116,1,harbakshsinghbaath
4277,14954810,"SUVID GOEL","2025-12-14 15:16:55",0.19117,9,suvidgoel
4278,15052635,"Chun Yang Huang","2026-01-10 13:48:16",0.19119,7,chunyanghuang
4279,14812840,"Глеб Бикбаев","2025-11-24 15:27:19",0.19123,1,monolitberi
4280,14988956,zhaops,"2025-12-18 05:02:48",0.19126,1,zhaops
4281,14942327,"GVL Apoorva","2025-12-30 08:26:11",0.19137,1,apoorvaaa3
4282,14849803,"PinChia Lin","2025-12-16 14:24:55",0.19142,1,pinchialin
4283,14788715,"tongli liao","2025-11-26 09:15:30",0.19154,1,tongliliao
4284,14837556,ChongjinLoqiu,"2025-11-26 15:48:21",0.19168,1,chongjinloqiu
4285,15015735,"amogh sagar","2025-12-24 15:17:06",0.19192,2,amoghsagar
4286,15068826,"Андрей Колобов","2026-01-08 23:38:50",0.19195,3,kolobovl2sh
4287,10696570,"sadra tahanezhad","2025-11-22 23:29:21",0.19212,2,"amir02hp,sadratahanezhad"
4288,14431258,"Joseph Escobar","2025-12-07 23:03:49",0.19246,7,josephe65
4289,15026082,"Abdul Wahib","2025-12-26 13:45:35",0.19247,1,abdulwahib480
4290,15094194,"yy wyyy","2026-01-14 07:52:02",0.19251,1,yywyyy
4291,15043660,"Noble Joy","2026-01-01 07:20:53",0.19254,1,noblejoy20
4292,14833494,xhg123,"2025-12-14 10:10:11",0.19256,3,xhg123
4293,14843396,"Maxim Blinkov","2025-11-26 15:38:37",0.19272,1,maximblinkov
4294,15047520,"Thang Hoang","2026-01-03 14:12:28",0.19273,3,thangzhang
4295,14711933,"Rayda I Anthony","2025-12-07 14:32:03",0.19295,15,raydaianthony
4296,15097586,"Edgar González Fernández","2026-01-15 05:18:27",0.19295,3,edgargonzlezfernndez
4297,14989454,Samvel,"2025-12-19 12:53:37",0.19310,3,samvelgalstyan
4298,14937884,tbsm1111,"2025-12-11 12:47:52",0.19331,2,tbsm1111
4299,14842271,shang_ming666,"2025-11-26 16:30:15",0.19348,3,shangming666
4300,14632819,"Victoria Smith","2025-12-12 15:25:06",0.19381,3,victoriasmith1986
4301,15037562,Kusal863,"2025-12-30 06:15:38",0.19393,1,kusal863
4302,15068848,"Евгений Колышев","2026-01-08 12:11:21",0.19396,5,kolysheev
4303,14758717,"Imran Bin Azad Siyam","2025-11-17 04:23:50",0.19408,5,imranbinazadsiyam
4304,14843598,alsidhh,"2025-12-03 22:16:03",0.19409,1,alsidhh
4305,14850031,WuNanxi,"2025-12-22 10:52:58",0.19414,2,wunanxi
4306,14905848,"Lina Li","2025-12-08 00:05:47",0.19419,7,linali2505
4307,15069240,LiJiaCheng,"2026-01-08 11:34:56",0.19419,1,ljc666321
4308,14678395,OSU-25-47765,"2025-11-17 23:34:43",0.19443,2,salhern
4309,14448481,M.Maroof,"2026-01-03 16:14:50",0.19449,4,maroofiums
4310,14860579,"林 昊阳","2025-11-29 11:18:52",0.19453,1,enterprisecv6
4311,14967540,yQfG3Z6FG4fJv.e,"2025-12-15 04:51:51",0.19472,1,yqfg3z6fg4fjve
4312,14948376,"Gayatree Rode","2025-12-12 11:14:18",0.19472,1,gayatreerode
4313,15069573,Limestt,"2026-01-09 07:37:26",0.19473,4,limestt
4314,11678574,"zhen chenecho","2025-12-31 09:09:02",0.19495,2,zhenchenecho
4315,15069608,ILYAYO,"2026-01-09 12:38:32",0.19513,3,ilyayo
4316,14974789,"Felipe Hanada","2025-12-21 01:34:47",0.19519,7,felipehanada
4317,14852912,"Narxoz Pasta","2025-11-28 18:49:24",0.19539,1,narxozpasta
4318,14948065,"Mohan More81","2025-12-17 14:44:02",0.19551,2,mohanmore81
4319,14812227,"Renata 152","2025-11-22 12:38:59",0.19600,1,renata152
4320,14364729,"A. Alsaggaf","2025-11-19 11:33:54",0.19603,1,ahmsag
4321,14668830,lishan0311,"2025-12-01 18:43:26",0.19607,1,lishan0311
4322,14733385,"Kalpana K","2025-11-17 08:31:16",0.19609,1,kalpana1211
4323,14848343,airisays,"2025-11-27 10:50:26",0.19613,1,airisays
4324,13887022,"Anna Tanygina","2025-12-12 10:19:09",0.19630,1,anuya09
4325,15002431,"enzo diorio","2025-12-20 21:25:05",0.19655,1,enzodiorio
4326,14935206,"[Deleted] e98468d3-258f-4407-8fc7-0b2916bc9558","2025-12-16 08:24:21",0.19718,1,del=dab3f11d36919cb7
4327,14764728,"Artem Kritskiy","2025-11-18 04:49:07",0.19788,4,artemkritskiy
4328,8163154,"Abhishek K #3","2026-01-05 10:46:38",0.19795,3,abhiraman1994
4329,14766584,"Aadya Koirala","2025-11-20 05:19:31",0.19811,1,aadyakoirala
4330,15046379,Queenqh,"2026-01-02 07:45:00",0.19830,1,queenqh
4331,14955812,洪锦鸿051120,"2026-01-01 02:34:20",0.19845,1,su1cid3
4332,15043686,panpanxingjie,"2026-01-01 08:40:52",0.19857,6,panpanxingjie
4333,15084014,"Zhaolong Han","2026-01-12 05:25:46",0.19867,1,zhaolonghan
4334,10698844,"Dmitry be healthy","2025-12-31 14:00:37",0.19919,1,dmitrybehealthy
4335,13078915,yuu0252,"2025-12-13 14:10:05",0.19925,1,yuu0252
4336,14599800,"Ben Fischer","2025-11-22 16:56:11",0.19977,2,benfischer52
4337,14845725,leehyenmin,"2025-12-03 05:31:13",0.19978,16,leehyenmin
4338,15069621,ilya_champion,"2026-01-09 12:34:59",0.20089,5,ilyachampion
4339,14978635,MargaridaR,"2025-12-16 15:20:50",0.20109,1,margaridarasteiro
4340,15020938,warrior2323,"2025-12-26 11:41:42",0.20162,1,warrior2323
4341,14799492,dyrilp,"2025-11-20 16:57:04",0.20172,10,dyrilp
4342,14796593,xcgbhj,"2025-12-03 10:34:33",0.20186,1,xcgbhj
4343,14822232,Austin_J_Madden,"2025-11-23 22:46:45",0.20207,1,austinjmadden
4344,14779993,"Pratik N Patil","2025-11-18 13:12:07",0.20209,3,pratiknpatil
4345,14724678,"Virsan Edage","2025-11-18 13:06:50",0.20224,1,virsanedage
4346,15091407,"Logan Mansfield","2026-01-14 19:02:04",0.20323,6,loganmansfield
4347,15049958,Wuzerui,"2026-01-03 06:31:09",0.20353,1,wuzerui
4348,14986997,"Lucas Squariz","2026-01-12 21:00:27",0.20356,1,lucassquariz
4349,4265523,Beckin,"2025-12-26 06:46:00",0.20387,2,beckin
4350,14914207,"Mj Owaleullah","2025-12-06 19:23:42",0.20462,1,mjowaleullah
4351,15075106,"Полина Ермилова","2026-01-09 13:01:56",0.20485,1,polinaaaaaaaaaaa
4352,14997695,"Luke Kremer","2025-12-19 13:27:59",0.20532,1,lukekremer
4353,14987335,Dhairyagupta22,"2025-12-17 20:26:51",0.20570,1,dhairyagupta22
4354,14728862,"Daniel Oliveira Araujo ","2025-11-29 01:25:13",0.20590,6,danieloliveiraaraujo
4355,14947820,"akirax tanoue","2025-12-16 01:03:29",0.20617,3,akiraxtanoue
4356,14889773,"Marine DUPONT","2025-12-03 17:25:53",0.20648,1,marinedupont
4357,15069548,"Фёдор Мазунин","2026-01-08 14:18:56",0.20659,2,superfm123
4358,15068762,"Vlad G00dman","2026-01-08 12:13:01",0.20662,3,vladsunny
4359,15069587,Nikita_S2142,"2026-01-10 07:33:14",0.20672,12,nikitas2142
4360,14857028,"Aida Bekenova","2025-11-28 19:40:55",0.20680,1,aidabekenova
4361,14974914,ujhs_jy,"2025-12-17 00:21:59",0.20705,1,ujhsjy
4362,14886422,Chenxinyue,"2025-12-03 08:31:11",0.20730,2,chen710710
4363,14790732,"Yuanhan He","2025-11-19 15:19:54",0.20750,1,yuanhanhe
4364,15001456,Lionel_94130,"2025-12-20 16:03:06",0.20778,1,lionel94130
4365,14911939,newwild,"2025-12-06 11:40:37",0.20787,3,newwild
4366,14842005,BUTCHER_ECONSBF25,"2025-12-12 06:52:09",0.20791,7,"batuhanerden10,emirhancetinkaya,eylltna,hlyayilmaz"
4367,14825320,"TJ Apurba","2025-11-24 08:28:30",0.20838,1,tjapurba
4368,10648881,"LEE CHEHSI","2025-12-29 06:23:29",0.20849,4,leechehsi
4369,15072843,琴吹紬Mugi0103,"2026-01-09 04:14:25",0.20863,5,mugi0103
4370,14965965,cccchiaying,"2025-12-19 17:22:54",0.20863,5,lillian123456
4371,14923002,jackmedda,"2025-12-09 10:58:42",0.20920,1,jackmedda
4372,14613248,"Rebekah Woei ","2025-12-12 02:39:51",0.20941,8,rebekahwoei
4373,14994490,"Samuel Zero","2025-12-20 05:14:09",0.21004,3,samuelzero
4374,13532443,"Yang Mingzhou","2025-12-25 02:15:04",0.21021,1,yangmingzhou
4375,6286119,"Kyle Murphy","2025-12-31 23:13:30",0.21029,3,murphyk
4376,15073905,"ABCDE #3","2026-01-09 08:10:27",0.21050,1,abcdefghijklpqrst
4377,14786273,Infinityvoide,"2025-11-19 01:43:57",0.21115,1,infinityvoide
4378,14652472,MohitMathur14,"2025-12-14 18:48:24",0.21127,9,mohitmathur14
4379,15029879,"Didus Bop","2025-12-27 19:28:49",0.21146,2,didusbop
4380,14715453,KristinaSO4,"2025-11-25 19:08:25",0.21198,20,kristinaso4
4381,15079179,sanmah3029,"2026-01-10 13:34:52",0.21211,1,sanmah3029
4382,14849488,"zzhi xie","2025-12-01 03:32:17",0.21230,2,zzhixie
4383,13150226,"Mozhgan Divsalar","2026-01-04 14:52:58",0.21246,1,mozhgandivsalar
4384,15088918,"Mingle Liang","2026-01-15 11:06:05",0.21259,9,mingleliang
4385,14806782,Xinzex,"2025-11-21 16:23:12",0.21344,1,xinzex
4386,15097588,g.totkanli,"2026-01-14 21:58:56",0.21353,1,gtotkanli
4387,14971272,"Dmitry Barovik","2025-12-15 10:32:05",0.21439,1,dmitrybarovik
4388,15032573,Commonrain,"2025-12-28 17:12:42",0.21441,2,commonrain
4389,14865047,"Zhang Jun1047","2025-12-03 06:49:03",0.21463,6,zhangjun1047
4390,14639019,"Emily Smith #2","2025-12-15 01:42:26",0.21500,5,emilysmithusf
4391,15085977,"Zhijian Liu","2026-01-13 07:16:40",0.21518,11,ericliu1024
4392,15032473,"Prajyot Patle","2025-12-28 15:50:50",0.21524,4,prajyotacclivis
4393,15074625,Dragonnn2,"2026-01-09 14:32:36",0.21535,2,dragonnn2
4394,14715584,"Yash Bramhane","2025-11-18 12:55:08",0.21536,1,bramhane45
4395,14899543,"Sophia Trejo","2025-12-08 10:28:51",0.21554,3,sophiatrejo
4396,14762020,"Lingfeng Wang","2025-11-23 02:23:55",0.21555,11,michesas
4397,14731465,"jiapei ning","2025-11-17 11:35:12",0.21560,8,jiapeining
4398,12370601,"White Cavalry","2025-11-25 03:32:34",0.21743,2,"hohuutri,tunako"
4399,9792950,"Nanwei Wang","2025-12-09 15:01:19",0.21798,3,nanweiwang
4400,14783597,"Keely Classen","2025-11-18 21:00:40",0.21798,1,keelyclassen
4401,14990530,IgorNovok,"2025-12-18 15:28:14",0.21805,2,igornovok
4402,14808104,"Musthofa Rauf","2025-11-27 04:20:38",0.21829,18,musthofarauf
4403,14914866,"Думан Өмірғали","2025-12-06 18:53:52",0.21836,1,nibool
4404,14858079,"Айберген Искендиров","2025-11-28 22:15:39",0.21886,1,aibergen
4405,14765669,"Mfonido Bassey","2025-11-17 10:05:55",0.21914,1,mfonidobassey
4406,14832926,zha0yu,"2025-11-28 09:30:51",0.21934,2,zha0yu
4407,14780403,untilsleeper,"2025-11-21 14:50:35",0.21947,9,untilsleeper
4408,14512857,"Hiếu Phan","2025-11-28 13:33:57",0.21972,1,hieuphan155
4409,15023718,"RISHAV MISHRA 24124036","2025-12-26 18:12:27",0.22032,1,rishavmishra24124036
4410,14768129,c1c2c3c4c5,"2025-11-19 13:41:52",0.22037,7,c1c2c3c4c5
4411,14888885,Anubhavi_Hoon,"2025-12-03 13:33:55",0.22044,2,anubhavihoon
4412,14886275,"[Deleted] a188b467-50f5-47ba-b6db-b4b6c484121f","2025-12-03 13:33:06",0.22044,4,del=9c2e0f74638e8b9c
